RIDE_DATE,METRIC_FAMILY,METRIC_NAME,COUNTRY,CITY_BUCKET,RIDES_DENOM,RIDES_FLAGGED,PCT,COMPUTED_AT,AMOUNT_VALUE,AVG_VALUE
2026-08-17,CHANNEL,pd_mismatch,SA,JED,29267,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,pd_mismatch,SA,MAD,10216,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,pd_mismatch,SA,MEC,5259,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,pd_mismatch,SA,Others,12080,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,pd_mismatch,SA,RUH,39220,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,pd_mismatch,SA,Total,102805,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,pickup_mismatch,SA,DMM,6763,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,pickup_mismatch,SA,JED,29267,1,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,pickup_mismatch,SA,MAD,10216,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,pickup_mismatch,SA,MEC,5259,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,pickup_mismatch,SA,Others,12080,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,pickup_mismatch,SA,RUH,39220,1,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,pickup_mismatch,SA,Total,102805,2,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,residual_fare_increase_net,SA,DMM,6763,1017,15.04,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,residual_fare_increase_net,SA,JED,29267,4705,16.08,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,residual_fare_increase_net,SA,MAD,10216,1456,14.25,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,residual_fare_increase_net,SA,MEC,5259,861,16.37,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,residual_fare_increase_net,SA,Others,12080,2118,17.53,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,residual_fare_increase_net,SA,RUH,39220,4494,11.46,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,residual_fare_increase_net,SA,Total,102805,14651,14.25,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,rounding_error,SA,DMM,6763,124,1.83,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,rounding_error,SA,JED,29267,753,2.57,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,rounding_error,SA,MAD,10216,288,2.82,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,rounding_error,SA,MEC,5259,103,1.96,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,rounding_error,SA,Others,12080,229,1.90,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,rounding_error,SA,RUH,39220,958,2.44,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,rounding_error,SA,Total,102805,2455,2.39,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,spillover_recovery,SA,DMM,6763,387,5.72,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,spillover_recovery,SA,JED,29267,2568,8.77,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,spillover_recovery,SA,MAD,10216,734,7.18,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,spillover_recovery,SA,MEC,5259,374,7.11,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,spillover_recovery,SA,Others,12080,522,4.32,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,spillover_recovery,SA,RUH,39220,3101,7.91,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,spillover_recovery,SA,Total,102805,7686,7.48,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,surcharge_mismatch,SA,DMM,6763,112,1.66,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,surcharge_mismatch,SA,JED,29267,787,2.69,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,surcharge_mismatch,SA,MAD,10216,161,1.58,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,surcharge_mismatch,SA,MEC,5259,52,0.99,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,surcharge_mismatch,SA,Others,12080,151,1.25,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,surcharge_mismatch,SA,RUH,39220,662,1.69,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,surcharge_mismatch,SA,Total,102805,1925,1.87,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,surge_mismatch,SA,DMM,6763,4,0.06,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,surge_mismatch,SA,JED,29267,11,0.04,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,surge_mismatch,SA,MAD,10216,11,0.11,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,surge_mismatch,SA,MEC,5259,6,0.11,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,surge_mismatch,SA,Others,12080,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,surge_mismatch,SA,RUH,39220,36,0.09,2026-09-07 09:14:54.546 +0300,,
2026-08-17,CHANNEL,surge_mismatch,SA,Total,102805,68,0.07,2026-09-07 09:14:54.546 +0300,,
2026-08-17,DISCOUNT,cap_bound_total__absorption,SA,Total,1,1,-0.60,2026-09-07 09:14:54.546 +0300,,
2026-08-17,DISCOUNT,cap_bound_total__gross_shock,SA,Total,6228,2145,34.44,2026-09-07 09:14:54.546 +0300,8663,4
2026-08-17,DISCOUNT,cap_bound_total__net_shock,SA,Total,6228,2154,34.59,2026-09-07 09:14:54.546 +0300,8715,0
2026-08-17,DISCOUNT,cap_bound_total__ride_share,SA,Total,102805,6228,6.06,2026-09-07 09:14:54.546 +0300,,
2026-08-17,DISCOUNT,discount_no_source__absorption,SA,Total,1,1,62.66,2026-09-07 09:14:54.546 +0300,,
2026-08-17,DISCOUNT,discount_no_source__gross_shock,SA,Total,111,47,42.34,2026-09-07 09:14:54.546 +0300,132,3
2026-08-17,DISCOUNT,discount_no_source__net_shock,SA,Total,111,12,10.81,2026-09-07 09:14:54.546 +0300,49,-5
2026-08-17,DISCOUNT,discount_no_source__ride_share,SA,Total,102805,111,0.11,2026-09-07 09:14:54.546 +0300,,
2026-08-17,DISCOUNT,no_discount__absorption,SA,Total,1,1,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-17,DISCOUNT,no_discount__gross_shock,SA,Total,89864,29670,33.02,2026-09-07 09:14:54.546 +0300,120900,4
2026-08-17,DISCOUNT,no_discount__net_shock,SA,Total,89864,29670,33.02,2026-09-07 09:14:54.546 +0300,120900,0
